0X00111705 	 741  	 0X00060000 	 0X00000006 	 2 
0X0022010a 	 5576 	 0X04000000 	 0X00000000 	 10
0X0022010a 	 5577 	 0X04000000 	 0X00000000 	 11
0X0022010a 	 5610 	 0X0c000000 	 0X00000c00 	 10
0X0022010a 	 5611 	 0X0c000000 	 0X00000c00 	 11
0X0022010a 	 5608 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5609 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5606 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5607 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5604 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5605 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5602 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5603 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5600 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5601 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 2418 	 0X0c000000 	 0X00000c00 	 5 
0X0022010a 	 2419 	 0X0c000000 	 0X00000c00 	 4 
0X0022010a 	 2416 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2417 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2414 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2415 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2412 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2413 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2410 	 0X0c000c00 	 0X00000000 	 5 
0X0022010a 	 2411 	 0X0c000c00 	 0X00000000 	 4 
0X0022010a 	 2408 	 0X0c000c00 	 0X00000000 	 5 
0X0022010a 	 2409 	 0X0c000c00 	 0X00000000 	 4 
0X0022010a 	 2442 	 0X0c000000 	 0X00000c00 	 5 
0X0022010a 	 2443 	 0X0c000000 	 0X00000c00 	 4 
0X0022010a 	 2440 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2441 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2438 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2439 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2436 	 0X0c000000 	 0X00000000 	 5 
0X0022010a 	 2437 	 0X0c000000 	 0X00000000 	 4 
0X0022010a 	 2434 	 0X0c000c00 	 0X00000000 	 5 
0X0022010a 	 2435 	 0X0c000c00 	 0X00000000 	 4 
0X0022010a 	 2432 	 0X0c000c00 	 0X00000000 	 5 
0X0022010a 	 2433 	 0X0c000c00 	 0X00000000 	 4 
0X0022010a 	 5634 	 0X0c000000 	 0X00000c00 	 10
0X0022010a 	 5635 	 0X0c000000 	 0X00000c00 	 11
0X0022010a 	 5632 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5633 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5630 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5631 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5628 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5629 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5626 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5627 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5624 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5625 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5658 	 0X0c000000 	 0X00000c00 	 10
0X0022010a 	 5659 	 0X0c000000 	 0X00000c00 	 11
0X0022010a 	 5656 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5657 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5654 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5655 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5652 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5653 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5650 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5651 	 0X0c000000 	 0X00000000 	 11
0X0022010a 	 5648 	 0X0c000000 	 0X00000000 	 10
0X0022010a 	 5649 	 0X0c000000 	 0X00000000 	 11
0X0022010b 	 3282 	 0X0c000000 	 0X00000c00 	 6 
0X0022010b 	 3283 	 0X0c000000 	 0X00000c00 	 7 
0X0022010b 	 3280 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3281 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3278 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3279 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3276 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3277 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3274 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3275 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3272 	 0X0c000c00 	 0X00000000 	 6 
0X0022010b 	 3273 	 0X0c000c00 	 0X00000000 	 7 
0X0022010b 	 3306 	 0X0c000000 	 0X00000c00 	 6 
0X0022010b 	 3307 	 0X0c000000 	 0X00000c00 	 7 
0X0022010b 	 3304 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3305 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3302 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3303 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3300 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3301 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3298 	 0X0c000000 	 0X00000000 	 6 
0X0022010b 	 3299 	 0X0c000000 	 0X00000000 	 7 
0X0022010b 	 3296 	 0X0c000c00 	 0X00000000 	 6 
0X0022010b 	 3297 	 0X0c000c00 	 0X00000000 	 7 
0X0022010b 	 4386 	 0X0c000000 	 0X00000c00 	 9 
0X0022010b 	 4387 	 0X0c000000 	 0X00000c00 	 8 
0X0022010b 	 4384 	 0X0c000000 	 0X00000000 	 9 
0X0022010b 	 4385 	 0X0c000000 	 0X00000000 	 8 
0X0022010b 	 4382 	 0X0c000000 	 0X00000000 	 9 
0X0022010b 	 4383 	 0X0c000000 	 0X00000000 	 8 
0X0022010b 	 4380 	 0X0c000000 	 0X00000000 	 9 
0X0022010b 	 4381 	 0X0c000000 	 0X00000000 	 8 
0X0022010b 	 4378 	 0X0c000000 	 0X00000000 	 9 
0X0022010b 	 4379 	 0X0c000000 	 0X00000000 	 8 
0X0022010b 	 4376 	 0X0c000c00 	 0X00000000 	 9 
0X0022010b 	 4377 	 0X0c000c00 	 0X00000000 	 8 
0X0022010b 	 4410 	 0X08000000 	 0X00000800 	 9 
0X0022010b 	 4411 	 0X08000000 	 0X00000800 	 8 
0X0022010b 	 4408 	 0X08000000 	 0X00000000 	 9 
0X0022010b 	 4409 	 0X08000000 	 0X00000000 	 8 
0X0022010b 	 4406 	 0X08000000 	 0X00000000 	 9 
0X0022010b 	 4407 	 0X08000000 	 0X00000000 	 8 
0X0022010b 	 4404 	 0X08000000 	 0X00000000 	 9 
0X0022010b 	 4405 	 0X08000000 	 0X00000000 	 8 
0X0022010b 	 4402 	 0X08000000 	 0X00000000 	 9 
0X0022010b 	 4403 	 0X08000000 	 0X00000000 	 8 
0X0022010b 	 4400 	 0X08000800 	 0X00000000 	 9 
0X0022010b 	 4401 	 0X08000800 	 0X00000000 	 8 
0X0022010b 	 3330 	 0X08000000 	 0X00000800 	 6 
0X0022010b 	 3331 	 0X08000000 	 0X00000800 	 7 
0X0022010b 	 3328 	 0X08000000 	 0X00000000 	 6 
0X0022010b 	 3329 	 0X08000000 	 0X00000000 	 7 
0X0022010b 	 3326 	 0X08000000 	 0X00000000 	 6 
0X0022010b 	 3327 	 0X08000000 	 0X00000000 	 7 
0X0022010b 	 3324 	 0X08000000 	 0X00000000 	 6 
0X0022010b 	 3325 	 0X08000000 	 0X00000000 	 7 
0X0022010b 	 3322 	 0X08000000 	 0X00000000 	 6 
0X0022010b 	 3323 	 0X08000000 	 0X00000000 	 7 
0X0022010b 	 3320 	 0X08000800 	 0X00000000 	 6 
0X0022010b 	 3321 	 0X08000800 	 0X00000000 	 7 
0X0022010b 	 5682 	 0X08000000 	 0X00000800 	 10
0X0022010b 	 5683 	 0X08000000 	 0X00000800 	 11
0X0022010b 	 5680 	 0X08000000 	 0X00000000 	 10
0X0022010b 	 5681 	 0X08000000 	 0X00000000 	 11
0X0022010b 	 5678 	 0X08000000 	 0X00000000 	 10
0X0022010b 	 5679 	 0X08000000 	 0X00000000 	 11
0X0022010b 	 5676 	 0X08000000 	 0X00000000 	 10
0X0022010b 	 5677 	 0X08000000 	 0X00000000 	 11
0X0022010b 	 5674 	 0X08000000 	 0X00000000 	 10
0X0022010b 	 5675 	 0X08000000 	 0X00000000 	 11
0X0022010b 	 5672 	 0X08000000 	 0X00000000 	 10
0X0022010b 	 5673 	 0X08000000 	 0X00000000 	 11
0X0022010c 	 3378 	 0X18000000 	 0X00001800 	 6 
0X0022010c 	 3379 	 0X18000000 	 0X00001800 	 7 
0X0022010c 	 3376 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3377 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3374 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3375 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3372 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3373 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3370 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3371 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3368 	 0X18001800 	 0X00000000 	 6 
0X0022010c 	 3369 	 0X18001800 	 0X00000000 	 7 
0X0022010c 	 3402 	 0X30000000 	 0X00003000 	 6 
0X0022010c 	 3403 	 0X30000000 	 0X00003000 	 7 
0X0022010c 	 3400 	 0X30000000 	 0X00000000 	 6 
0X0022010c 	 3401 	 0X30000000 	 0X00000000 	 7 
0X0022010c 	 3398 	 0X30000000 	 0X00000000 	 6 
0X0022010c 	 3399 	 0X30000000 	 0X00000000 	 7 
0X0022010c 	 3396 	 0X30000000 	 0X00000000 	 6 
0X0022010c 	 3397 	 0X30000000 	 0X00000000 	 7 
0X0022010c 	 3394 	 0X30000000 	 0X00000000 	 6 
0X0022010c 	 3395 	 0X30000000 	 0X00000000 	 7 
0X0022010c 	 3392 	 0X30003000 	 0X00000000 	 6 
0X0022010c 	 3393 	 0X30003000 	 0X00000000 	 7 
0X0022010c 	 3354 	 0X18000000 	 0X00001800 	 6 
0X0022010c 	 3355 	 0X18000000 	 0X00001800 	 7 
0X0022010c 	 3352 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3353 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3350 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3351 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3348 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3349 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3346 	 0X18000000 	 0X00000000 	 6 
0X0022010c 	 3347 	 0X18000000 	 0X00000000 	 7 
0X0022010c 	 3344 	 0X18001800 	 0X00000000 	 6 
0X0022010c 	 3345 	 0X18001800 	 0X00000000 	 7 
0X0022010c 	 5706 	 0X18000000 	 0X00001800 	 10
0X0022010c 	 5707 	 0X18000000 	 0X00001800 	 11
0X0022010c 	 5704 	 0X18000000 	 0X00000000 	 10
0X0022010c 	 5705 	 0X18000000 	 0X00000000 	 11
0X0022010c 	 5702 	 0X18000000 	 0X00000000 	 10
0X0022010c 	 5703 	 0X18000000 	 0X00000000 	 11
0X0022010c 	 5700 	 0X18000000 	 0X00000000 	 10
0X0022010c 	 5701 	 0X18000000 	 0X00000000 	 11
0X0022010c 	 5698 	 0X18000000 	 0X00000000 	 10
0X0022010c 	 5699 	 0X18000000 	 0X00000000 	 11
0X0022010c 	 5696 	 0X18000000 	 0X00000000 	 10
0X0022010c 	 5697 	 0X18000000 	 0X00000000 	 11
0X0022010c 	 4434 	 0X18000000 	 0X00001800 	 9 
0X0022010c 	 4435 	 0X18000000 	 0X00001800 	 8 
0X0022010c 	 4432 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4433 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4430 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4431 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4428 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4429 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4426 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4427 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4424 	 0X18001800 	 0X00000000 	 9 
0X0022010c 	 4425 	 0X18001800 	 0X00000000 	 8 
0X0022010c 	 4458 	 0X18000000 	 0X00001800 	 9 
0X0022010c 	 4459 	 0X18000000 	 0X00001800 	 8 
0X0022010c 	 4456 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4457 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4454 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4455 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4452 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4453 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4450 	 0X18000000 	 0X00000000 	 9 
0X0022010c 	 4451 	 0X18000000 	 0X00000000 	 8 
0X0022010c 	 4448 	 0X18001800 	 0X00000000 	 9 
0X0022010c 	 4449 	 0X18001800 	 0X00000000 	 8 
0X0022010d 	 2466 	 0X18000000 	 0X00001800 	 5 
0X0022010d 	 2467 	 0X18000000 	 0X00001800 	 4 
0X0022010d 	 2464 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2465 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2462 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2463 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2460 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2461 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2458 	 0X18001800 	 0X00000000 	 5 
0X0022010d 	 2459 	 0X18001800 	 0X00000000 	 4 
0X0022010d 	 2456 	 0X18001800 	 0X00000000 	 5 
0X0022010d 	 2457 	 0X18001800 	 0X00000000 	 4 
0X0022010d 	 2490 	 0X18000000 	 0X00001800 	 5 
0X0022010d 	 2491 	 0X18000000 	 0X00001800 	 4 
0X0022010d 	 2488 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2489 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2486 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2487 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2484 	 0X18000000 	 0X00000000 	 5 
0X0022010d 	 2485 	 0X18000000 	 0X00000000 	 4 
0X0022010d 	 2482 	 0X18001800 	 0X00000000 	 5 
0X0022010d 	 2483 	 0X18001800 	 0X00000000 	 4 
0X0022010d 	 2480 	 0X18001800 	 0X00000000 	 5 
0X0022010d 	 2481 	 0X18001800 	 0X00000000 	 4 
0X0022010d 	 5730 	 0X18000000 	 0X00001800 	 10
0X0022010d 	 5731 	 0X18000000 	 0X00001800 	 11
0X0022010d 	 5728 	 0X18000000 	 0X00000000 	 10
0X0022010d 	 5729 	 0X18000000 	 0X00000000 	 11
0X0022010d 	 5726 	 0X18000000 	 0X00000000 	 10
0X0022010d 	 5727 	 0X18000000 	 0X00000000 	 11
0X0022010d 	 5724 	 0X18000000 	 0X00000000 	 10
0X0022010d 	 5725 	 0X18000000 	 0X00000000 	 11
0X0022010d 	 5722 	 0X18000000 	 0X00000000 	 10
0X0022010d 	 5723 	 0X18000000 	 0X00000000 	 11
0X0022010d 	 5720 	 0X18000000 	 0X00000000 	 10
0X0022010d 	 5721 	 0X18000000 	 0X00000000 	 11
0X0022010d 	 5754 	 0X10000000 	 0X00001000 	 10
0X0022010d 	 5755 	 0X10000000 	 0X00001000 	 11
0X0022010d 	 5752 	 0X10000000 	 0X00000000 	 10
0X0022010d 	 5753 	 0X10000000 	 0X00000000 	 11
0X0022010d 	 5750 	 0X10000000 	 0X00000000 	 10
0X0022010d 	 5751 	 0X10000000 	 0X00000000 	 11
0X0022010d 	 5748 	 0X10000000 	 0X00000000 	 10
0X0022010d 	 5749 	 0X10000000 	 0X00000000 	 11
0X0022010d 	 5746 	 0X10000000 	 0X00000000 	 10
0X0022010d 	 5747 	 0X10000000 	 0X00000000 	 11
0X0022010d 	 5744 	 0X10000000 	 0X00000000 	 10
0X0022010d 	 5745 	 0X10000000 	 0X00000000 	 11
0X0022010d 	 5778 	 0X30000000 	 0X00003000 	 10
0X0022010d 	 5779 	 0X30000000 	 0X00003000 	 11
0X0022010d 	 5776 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5777 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5774 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5775 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5772 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5773 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5770 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5771 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5768 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5769 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5802 	 0X30000000 	 0X00003000 	 10
0X0022010d 	 5803 	 0X30000000 	 0X00003000 	 11
0X0022010d 	 5800 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5801 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5798 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5799 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5796 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5797 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5794 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5795 	 0X30000000 	 0X00000000 	 11
0X0022010d 	 5792 	 0X30000000 	 0X00000000 	 10
0X0022010d 	 5793 	 0X30000000 	 0X00000000 	 11
0X0022010e 	 2514 	 0X30000000 	 0X00003000 	 5 
0X0022010e 	 2515 	 0X30000000 	 0X00003000 	 4 
0X0022010e 	 2512 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2513 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2510 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2511 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2508 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2509 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2506 	 0X30003000 	 0X00000000 	 5 
0X0022010e 	 2507 	 0X30003000 	 0X00000000 	 4 
0X0022010e 	 2504 	 0X30003000 	 0X00000000 	 5 
0X0022010e 	 2505 	 0X30003000 	 0X00000000 	 4 
0X0022010e 	 2538 	 0X30000000 	 0X00003000 	 5 
0X0022010e 	 2539 	 0X30000000 	 0X00003000 	 4 
0X0022010e 	 2536 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2537 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2534 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2535 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2532 	 0X30000000 	 0X00000000 	 5 
0X0022010e 	 2533 	 0X30000000 	 0X00000000 	 4 
0X0022010e 	 2530 	 0X30003000 	 0X00000000 	 5 
0X0022010e 	 2531 	 0X30003000 	 0X00000000 	 4 
0X0022010e 	 2528 	 0X30003000 	 0X00000000 	 5 
0X0022010e 	 2529 	 0X30003000 	 0X00000000 	 4 
0X0022010e 	 3426 	 0X30000000 	 0X00003000 	 6 
0X0022010e 	 3427 	 0X30000000 	 0X00003000 	 7 
0X0022010e 	 3424 	 0X30000000 	 0X00000000 	 6 
0X0022010e 	 3425 	 0X30000000 	 0X00000000 	 7 
0X0022010e 	 3422 	 0X30000000 	 0X00000000 	 6 
0X0022010e 	 3423 	 0X30000000 	 0X00000000 	 7 
0X0022010e 	 3420 	 0X30000000 	 0X00000000 	 6 
0X0022010e 	 3421 	 0X30000000 	 0X00000000 	 7 
0X0022010e 	 3418 	 0X30000000 	 0X00000000 	 6 
0X0022010e 	 3419 	 0X30000000 	 0X00000000 	 7 
0X0022010e 	 3416 	 0X30003000 	 0X00000000 	 6 
0X0022010e 	 3417 	 0X30003000 	 0X00000000 	 7 
0X0022010e 	 3450 	 0X20000000 	 0X00002000 	 6 
0X0022010e 	 3451 	 0X20000000 	 0X00002000 	 7 
0X0022010e 	 3448 	 0X20000000 	 0X00000000 	 6 
0X0022010e 	 3449 	 0X20000000 	 0X00000000 	 7 
0X0022010e 	 3446 	 0X20000000 	 0X00000000 	 6 
0X0022010e 	 3447 	 0X20000000 	 0X00000000 	 7 
0X0022010e 	 3444 	 0X20000000 	 0X00000000 	 6 
0X0022010e 	 3445 	 0X20000000 	 0X00000000 	 7 
0X0022010e 	 3442 	 0X20000000 	 0X00000000 	 6 
0X0022010e 	 3443 	 0X20000000 	 0X00000000 	 7 
0X0022010e 	 3440 	 0X20002000 	 0X00000000 	 6 
0X0022010e 	 3441 	 0X20002000 	 0X00000000 	 7 
0X0022010f 	 4482 	 0X10000000 	 0X00001000 	 9 
0X0022010f 	 4483 	 0X10000000 	 0X00001000 	 8 
0X0022010f 	 4480 	 0X10000000 	 0X00000000 	 9 
0X0022010f 	 4481 	 0X10000000 	 0X00000000 	 8 
0X0022010f 	 4478 	 0X10000000 	 0X00000000 	 9 
0X0022010f 	 4479 	 0X10000000 	 0X00000000 	 8 
0X0022010f 	 4476 	 0X10000000 	 0X00000000 	 9 
0X0022010f 	 4477 	 0X10000000 	 0X00000000 	 8 
0X0022010f 	 4474 	 0X10000000 	 0X00000000 	 9 
0X0022010f 	 4475 	 0X10000000 	 0X00000000 	 8 
0X0022010f 	 4472 	 0X10001000 	 0X00000000 	 9 
0X0022010f 	 4473 	 0X10001000 	 0X00000000 	 8 
0X0022010f 	 4506 	 0X30000000 	 0X00003000 	 9 
0X0022010f 	 4507 	 0X30000000 	 0X00003000 	 8 
0X0022010f 	 4504 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4505 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4502 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4503 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4500 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4501 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4498 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4499 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4496 	 0X30003000 	 0X00000000 	 9 
0X0022010f 	 4497 	 0X30003000 	 0X00000000 	 8 
0X0022010f 	 4530 	 0X30000000 	 0X00003000 	 9 
0X0022010f 	 4531 	 0X30000000 	 0X00003000 	 8 
0X0022010f 	 4528 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4529 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4526 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4527 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4524 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4525 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4522 	 0X30000000 	 0X00000000 	 9 
0X0022010f 	 4523 	 0X30000000 	 0X00000000 	 8 
0X0022010f 	 4520 	 0X30003000 	 0X00000000 	 9 
0X0022010f 	 4521 	 0X30003000 	 0X00000000 	 8 
0X0022010f 	 4554 	 0X20000000 	 0X00002000 	 9 
0X0022010f 	 4555 	 0X20000000 	 0X00002000 	 8 
0X0022010f 	 4552 	 0X20000000 	 0X00000000 	 9 
0X0022010f 	 4553 	 0X20000000 	 0X00000000 	 8 
0X0022010f 	 4550 	 0X20000000 	 0X00000000 	 9 
0X0022010f 	 4551 	 0X20000000 	 0X00000000 	 8 
0X0022010f 	 4548 	 0X20000000 	 0X00000000 	 9 
0X0022010f 	 4549 	 0X20000000 	 0X00000000 	 8 
0X0022010f 	 4546 	 0X20000000 	 0X00000000 	 9 
0X0022010f 	 4547 	 0X20000000 	 0X00000000 	 8 
0X0022010f 	 4544 	 0X20002000 	 0X00000000 	 9 
0X0022010f 	 4545 	 0X20002000 	 0X00000000 	 8 
0X0022010f 	 5826 	 0X30000000 	 0X00003000 	 10
0X0022010f 	 5827 	 0X30000000 	 0X00003000 	 11
0X0022010f 	 5824 	 0X30000000 	 0X00000000 	 10
0X0022010f 	 5825 	 0X30000000 	 0X00000000 	 11
0X0022010f 	 5822 	 0X30000000 	 0X00000000 	 10
0X0022010f 	 5823 	 0X30000000 	 0X00000000 	 11
0X0022010f 	 5820 	 0X30000000 	 0X00000000 	 10
0X0022010f 	 5821 	 0X30000000 	 0X00000000 	 11
0X0022010f 	 5818 	 0X30000000 	 0X00000000 	 10
0X0022010f 	 5819 	 0X30000000 	 0X00000000 	 11
0X0022010f 	 5816 	 0X30000000 	 0X00000000 	 10
0X0022010f 	 5817 	 0X30000000 	 0X00000000 	 11
0X0022010f 	 5850 	 0X20000000 	 0X00002000 	 10
0X0022010f 	 5851 	 0X20000000 	 0X00002000 	 11
0X0022010f 	 5848 	 0X20000000 	 0X00000000 	 10
0X0022010f 	 5849 	 0X20000000 	 0X00000000 	 11
0X0022010f 	 5846 	 0X20000000 	 0X00000000 	 10
0X0022010f 	 5847 	 0X20000000 	 0X00000000 	 11
0X0022010f 	 5844 	 0X20000000 	 0X00000000 	 10
0X0022010f 	 5845 	 0X20000000 	 0X00000000 	 11
0X0022010f 	 5842 	 0X20000000 	 0X00000000 	 10
0X0022010f 	 5843 	 0X20000000 	 0X00000000 	 11
0X0022010f 	 5840 	 0X20000000 	 0X00000000 	 10
0X0022010f 	 5841 	 0X20000000 	 0X00000000 	 11
0X00230000 	 6276 	 0X00000000 	 0X00000080 	 11
0X00230000 	 6277 	 0X00000000 	 0X00000080 	 10
0X00230000 	 6272 	 0X00000000 	 0X000000c0 	 11
0X00230000 	 6273 	 0X00000000 	 0X000000c0 	 10
0X00230000 	 6268 	 0X00000000 	 0X000000c0 	 11
0X00230000 	 6269 	 0X00000000 	 0X000000c0 	 10
0X00230000 	 6264 	 0X00000000 	 0X000000c0 	 11
0X00230000 	 6265 	 0X00000000 	 0X000000c0 	 10
0X00230000 	 6260 	 0X00000000 	 0X00000040 	 11
0X00230000 	 6261 	 0X00000000 	 0X00000040 	 10
0X00230000 	 6256 	 0X00000000 	 0X00000060 	 11
0X00230000 	 6257 	 0X00000000 	 0X00000060 	 10
0X00230000 	 6304 	 0X00000000 	 0X00000600 	 11
0X00230000 	 6305 	 0X00000000 	 0X00000600 	 10
0X00230000 	 6300 	 0X00000000 	 0X00000200 	 11
0X00230000 	 6301 	 0X00000000 	 0X00000200 	 10
0X00230000 	 6296 	 0X00000000 	 0X00000300 	 11
0X00230000 	 6297 	 0X00000000 	 0X00000300 	 10
0X00230000 	 6292 	 0X00000000 	 0X00000300 	 11
0X00230000 	 6293 	 0X00000000 	 0X00000300 	 10
0X00230000 	 6288 	 0X00000000 	 0X00000100 	 11
0X00230000 	 6289 	 0X00000000 	 0X00000100 	 10
0X00230000 	 6284 	 0X00000000 	 0X00000180 	 11
0X00230000 	 6285 	 0X00000000 	 0X00000180 	 10
0X00230000 	 6498 	 0X00000000 	 0X00000080 	 8 
0X00230000 	 6499 	 0X00000000 	 0X00000080 	 9 
